Filename,Species,Dominant_Frequency_Hz,Spectral_Bandwidth,Spectral_Flatness,RMS_Energy,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12
Greater Rhea17.mp3,Greater Rhea_sound,116.16005553891807,3268.555280113998,0.00023464744,0.12872201,-163.4218,140.81009,-19.169561,32.80395,-3.456792,26.037092,-2.7438536,16.823402,0.7967457,1.5030961,2.1870127,1.0621498,2.4125807,0.5889151,0.56485385,0.5116775,0.4879318,0.49760616,0.52017015,0.5165167,0.53652245,0.5821796,0.6061916,0.56677544,0.5826971
Greater Rhea18.mp3,Greater Rhea_sound,108.03297546012269,3605.984415330309,0.00046446687,0.047006566,-289.6154,60.684967,-20.49943,54.726234,-1.7971171,11.568696,27.417583,22.145002,-6.470065,28.867556,21.265678,-5.6037626,20.15007,0.64586556,0.6263046,0.6031733,0.559766,0.7143448,0.5734888,0.42821184,0.48250332,0.54427433,0.52305263,0.49993634,0.65530807
Greater Rhea19.mp3,Greater Rhea_sound,108.03297546012269,3605.984415330309,0.00046446687,0.047006566,-289.6154,60.684967,-20.49943,54.726234,-1.7971171,11.568696,27.417583,22.145002,-6.470065,28.867556,21.265678,-5.6037626,20.15007,0.64586556,0.6263046,0.6031733,0.559766,0.7143448,0.5734888,0.42821184,0.48250332,0.54427433,0.52305263,0.49993634,0.65530807
Greater Rhea2.mp3,Greater Rhea_sound,962.9791948961155,3584.4481366013706,0.019767111,0.028649721,-250.38594,127.99729,-36.619686,36.35844,-49.339973,28.33148,-23.528133,1.2483245,1.7418106,4.2149286,6.2817574,0.22758208,2.0131614,0.54202825,0.4938657,0.31021807,0.25372013,0.284956,0.4755718,0.5527362,0.41711578,0.4050105,0.503185,0.52905095,0.541997
Greater Rhea20.mp3,Greater Rhea_sound,108.03297546012269,3605.984415330309,0.00046446687,0.047006566,-289.6154,60.684967,-20.49943,54.726234,-1.7971171,11.568696,27.417583,22.145002,-6.470065,28.867556,21.265678,-5.6037626,20.15007,0.64586556,0.6263046,0.6031733,0.559766,0.7143448,0.5734888,0.42821184,0.48250332,0.54427433,0.52305263,0.49993634,0.65530807
Greater Rhea21.mp3,Greater Rhea_sound,161.1373546511628,3687.3650881066924,4.2102416e-05,0.30740502,-140.9349,133.18437,3.1017349,33.099167,-9.2075,27.288734,-3.3328304,25.779425,0.98967576,16.800468,0.6221128,10.615873,3.8409355,0.7708254,0.8061024,0.84064364,0.8677151,0.8740788,0.8886206,0.8294161,0.75592935,0.70502913,0.6877228,0.6601799,0.68747556
Greater Rhea22.mp3,Greater Rhea_sound,125.28409090909089,3244.7014560142384,8.832604e-06,0.38872078,-195.3835,129.02577,29.486084,50.60959,-3.5077856,33.399437,1.6724527,30.147387,9.008721,22.616386,5.6574016,11.325879,3.6421983,0.8018169,0.7220879,0.54625434,0.4374845,0.4059687,0.39463753,0.38322175,0.4386797,0.5537931,0.6534084,0.6754058,0.72348416
Greater Rhea23.mp3,Greater Rhea_sound,125.28409090909089,3244.7014560142384,8.832604e-06,0.38872078,-195.3835,129.02577,29.486084,50.60959,-3.5077856,33.399437,1.6724527,30.147387,9.008721,22.616386,5.6574016,11.325879,3.6421983,0.8018169,0.7220879,0.54625434,0.4374845,0.4059687,0.39463753,0.38322175,0.4386797,0.5537931,0.6534084,0.6754058,0.72348416
Greater Rhea24.mp3,Greater Rhea_sound,126.01571624579027,784.7684413307842,0.00089919096,0.23362055,-329.87354,193.33919,108.74977,23.391233,-22.097399,-20.142662,6.1614757,26.82436,27.727415,15.134519,3.3132565,0.14207207,3.1687543,0.7707012,0.6871061,0.5737898,0.5392942,0.5200062,0.5110484,0.48266384,0.5229442,0.608919,0.66582686,0.6868387,0.7444064
Greater Rhea3.mp3,Greater Rhea_sound,114.62930018714044,3995.8788854135287,0.00022403258,0.091413744,-255.66982,102.7419,-26.05535,32.6857,23.252106,19.683887,12.745485,23.174149,1.8012753,6.2102666,4.890859,13.7953005,5.616557,0.5333936,0.54677725,0.58028865,0.612875,0.6278967,0.66258556,0.6980503,0.72001183,0.6982773,0.6493633,0.61827415,0.588995
Greater Rhea4.mp3,Greater Rhea_sound,114.62930018714044,3995.8788854135287,0.00022403258,0.091413744,-255.66982,102.7419,-26.05535,32.6857,23.252106,19.683887,12.745485,23.174149,1.8012753,6.2102666,4.890859,13.7953005,5.616557,0.5333936,0.54677725,0.58028865,0.612875,0.6278967,0.66258556,0.6980503,0.72001183,0.6982773,0.6493633,0.61827415,0.588995
Greater Rhea5.mp3,Greater Rhea_sound,1752.6334883905852,1361.6565771252117,0.00040190518,0.071583346,-344.97632,53.539135,-107.63569,-53.470078,-7.6811967,-11.585947,7.427212,4.792451,-0.08897318,6.468232,1.3871787,3.4587564,2.85263,0.42082402,0.46323016,0.4313757,0.3961703,0.40672275,0.45574823,0.445934,0.42837057,0.4136327,0.42016697,0.39189374,0.39986363
Greater Rhea6.mp3,Greater Rhea_sound,1752.6334883905852,1361.6565771252117,0.00040190518,0.071583346,-344.97632,53.539135,-107.63569,-53.470078,-7.6811967,-11.585947,7.427212,4.792451,-0.08897318,6.468232,1.3871787,3.4587564,2.85263,0.42082402,0.46323016,0.4313757,0.3961703,0.40672275,0.45574823,0.445934,0.42837057,0.4136327,0.42016697,0.39189374,0.39986363
Greater Rhea7.mp3,Greater Rhea_sound,115.63262202336816,3991.250247626579,0.0009596341,0.11857656,-140.73595,107.70888,-15.900555,63.30138,-13.996991,26.245605,-4.9677787,17.66512,-6.1040244,13.183955,-4.3417735,2.7682803,-0.7916943,0.78181744,0.672051,0.61666083,0.58488643,0.54777366,0.5014145,0.50110126,0.55010897,0.5773895,0.6025114,0.71061176,0.7999301
Greater Rhea8.mp3,Greater Rhea_sound,114.00540340096414,3594.741838301524,0.00028358804,0.15860498,-213.01974,103.66429,-35.07622,37.484913,28.015427,23.098969,13.181347,21.186636,0.8317968,15.435227,8.531319,13.070053,6.317066,0.6664686,0.61942,0.59866804,0.61347675,0.6318233,0.6375171,0.6438116,0.69312894,0.7513976,0.72885406,0.6839422,0.6549508
Greater Rhea9.mp3,Greater Rhea_sound,554.4509688784498,1351.9892928945983,1.6400796e-05,0.029498627,-377.9223,197.3929,-126.015366,-73.69162,-13.150483,-76.4147,-54.724796,-18.827595,-38.63356,-29.356573,-10.769867,-14.139515,-7.7247763,0.6333642,0.63716656,0.60095197,0.5703459,0.6159319,0.5453778,0.48388356,0.4006406,0.40676612,0.48960468,0.51926315,0.54922396
Grey Tinamou10.mp3,Grey Tinamou_sound,1228.9601293103449,1707.3684375156206,1.875261e-05,0.07877881,-187.90738,173.70921,-88.547714,-7.2007446,8.612969,-40.241924,0.8087445,1.3106508,-21.895939,-2.2512841,-2.7623017,-6.5441666,0.9824499,0.42169365,0.5564483,0.59647214,0.6861982,0.53125614,0.50088596,0.54170084,0.44601065,0.4489908,0.44777223,0.39213964,0.38257566
Grey Tinamou11.mp3,Grey Tinamou_sound,1287.000774515086,1575.3422146646517,5.664537e-06,0.047111608,-234.06458,140.61081,-88.656075,-23.494938,2.3427699,-33.55302,1.2714572,2.9554322,-14.242287,-1.7551197,-9.399787,-14.087863,-6.32583,0.50263333,0.5434026,0.52703476,0.46904865,0.41983128,0.4687221,0.45794562,0.45356506,0.4840417,0.42868134,0.50660783,0.5387476
Grey Tinamou12.mp3,Grey Tinamou_sound,1906.5789473684208,3053.838417910864,0.00012281218,0.045993745,-259.67847,55.847717,-93.97503,3.1853573,-49.160095,19.585133,-10.40726,-14.46122,3.3445847,-16.029013,-1.4603807,-11.065319,-4.3231955,0.44899267,0.32764393,0.4217758,0.4653025,0.35512695,0.33454603,0.40424615,0.44633356,0.5147729,0.47185498,0.5380199,0.5179399
Grey Tinamou13.mp3,Grey Tinamou_sound,1237.268708881579,4368.931717530187,0.0019094631,0.063918866,-234.30673,78.506485,-48.1274,-18.059038,-35.30015,11.595339,0.9139101,31.360106,-24.370348,-6.2535553,-22.944471,-29.542002,26.147326,0.13508993,0.23680775,0.3617572,0.50530297,0.4791588,0.6351243,0.592809,0.270453,0.081816666,0.063848086,0.05753939,0.06391826
Grey Tinamou14.mp3,Grey Tinamou_sound,1192.7462064302883,3856.744966497265,0.0028957855,0.07329424,-188.94875,65.206406,-65.8469,9.7841835,-39.802956,0.18816523,-13.061092,16.967173,-25.407402,-20.755762,-27.769468,-24.73654,2.282297,0.24664249,0.30286252,0.53347975,0.5828997,0.5021055,0.64639974,0.43936315,0.2150629,0.15991005,0.14450523,0.19355023,0.26609644
Grey Tinamou15.mp3,Grey Tinamou_sound,1264.46172907489,1603.7063692879992,7.7124605e-05,0.057067923,-292.71756,126.02006,-52.90413,-39.947834,-18.22504,-15.873455,11.001041,0.5477221,-7.77027,4.7571564,-5.484457,-4.62008,4.134333,0.2706801,0.21510062,0.17304319,0.46141234,0.44703436,0.4771871,0.4794539,0.31018528,0.3546257,0.45075068,0.34804258,0.2793037
Grey Tinamou16.mp3,Grey Tinamou_sound,1229.6046165092457,3070.6023148006307,0.0013926264,0.06529197,-166.62192,118.65406,-65.789444,36.68578,1.8117974,-1.2725415,9.219281,15.96745,-16.441273,3.7814438,-7.4665713,-7.550266,-5.7395835,0.36016372,0.41378662,0.49655035,0.7782493,0.6542694,0.37347314,0.3233086,0.30957398,0.38569078,0.5888683,0.5880704,0.40763628
Grey Tinamou17.mp3,Grey Tinamou_sound,1140.5034832172262,4430.856675704812,0.011594309,0.07914397,-129.86644,103.41267,-36.039993,3.980679,-21.193521,1.4172312,-8.345079,2.319491,-9.831086,6.824114,-6.3728127,-4.5362835,-1.1655264,0.5570037,0.6855666,0.6713158,0.6615012,0.6617513,0.57810605,0.54694283,0.51753116,0.5196738,0.5413093,0.5247136,0.5341218
Grey Tinamou18.mp3,Grey Tinamou_sound,3113.3885954613324,2943.3910937084006,0.00021967554,0.08471515,-183.30666,95.64032,-62.679695,51.85099,-26.674562,15.926721,4.0547256,-2.4226778,3.3836,10.394465,-17.209068,18.232275,1.2701741,0.23705837,0.1980368,0.17938556,0.17422199,0.24452667,0.31743875,0.5046971,0.69186205,0.70264673,0.3296985,0.30974078,0.29147702
Grey Tinamou19.mp3,Grey Tinamou_sound,1127.4327494392219,2949.8836098491693,0.00909574,0.045851287,-345.94513,39.03974,-66.22951,-49.061695,-52.23896,0.18969342,31.64815,1.3311509,9.841044,12.471449,7.9870124,2.6885252,-20.412157,0.39501798,0.55212635,0.2613407,0.20214586,0.23343973,0.47797063,0.3472248,0.31133312,0.46297246,0.56919163,0.35791528,0.27796853
Grey Tinamou2.mp3,Grey Tinamou_sound,161.4175489211955,5388.85394736101,0.00069140294,0.049075574,-297.7911,94.02407,9.010444,26.765873,22.582909,29.678738,4.1801324,22.510786,-3.2314866,14.282276,-3.8433723,11.025708,-2.9113238,0.6680537,0.6622016,0.6541214,0.6588984,0.70481527,0.74036413,0.7357549,0.673589,0.64199376,0.674607,0.7393263,0.6833838
Grey Tinamou20.mp3,Grey Tinamou_sound,1143.477789725892,3250.2365559568275,0.00024384882,0.06851109,-241.92154,27.738798,-141.78432,-53.996536,-58.825405,-3.29694,-2.8661864,20.93853,9.864244,17.904034,0.9829731,5.049023,0.7033178,0.5685039,0.6620653,0.68673646,0.5838554,0.53905714,0.5112352,0.48307455,0.44761437,0.43207738,0.43675423,0.46220908,0.5089683
Grey Tinamou21.mp3,Grey Tinamou_sound,1143.477789725892,3250.2365559568275,0.00024384882,0.06851109,-241.92154,27.738798,-141.78432,-53.996536,-58.825405,-3.29694,-2.8661864,20.93853,9.864244,17.904034,0.9829731,5.049023,0.7033178,0.5685039,0.6620653,0.68673646,0.5838554,0.53905714,0.5112352,0.48307455,0.44761437,0.43207738,0.43675423,0.46220908,0.5089683
Grey Tinamou22.mp3,Grey Tinamou_sound,1230.7340389032042,3255.0022821460693,0.00030103425,0.039749622,-216.07419,125.68484,-49.746246,27.472584,-40.580086,1.0688894,-23.714327,-11.10401,-12.182846,-15.347253,-16.402992,-15.230065,-10.56674,0.49921852,0.52372795,0.59101,0.62778246,0.5316973,0.52142125,0.5118734,0.51337177,0.5087,0.5063248,0.5117162,0.49657708
Grey Tinamou23.mp3,Grey Tinamou_sound,1184.295578833351,3827.4122825411355,0.0006973237,0.043110967,-195.31284,105.82204,-42.301945,30.817032,-43.073814,5.313893,-27.271193,-0.85116786,-24.045624,-3.0475256,-20.120543,-14.513602,-11.621261,0.43782046,0.45686385,0.55933696,0.63843226,0.5232136,0.5049678,0.50499195,0.5101231,0.51196325,0.53010386,0.48937005,0.44552216
Grey Tinamou24.mp3,Grey Tinamou_sound,1184.295578833351,3827.4122825411355,0.0006973237,0.043110967,-195.31284,105.82204,-42.301945,30.817032,-43.073814,5.313893,-27.271193,-0.85116786,-24.045624,-3.0475256,-20.120543,-14.513602,-11.621261,0.43782046,0.45686385,0.55933696,0.63843226,0.5232136,0.5049678,0.50499195,0.5101231,0.51196325,0.53010386,0.48937005,0.44552216
Grey Tinamou25.mp3,Grey Tinamou_sound,1184.295578833351,3827.4122825411355,0.0006973237,0.043110967,-195.31284,105.82204,-42.301945,30.817032,-43.073814,5.313893,-27.271193,-0.85116786,-24.045624,-3.0475256,-20.120543,-14.513602,-11.621261,0.43782046,0.45686385,0.55933696,0.63843226,0.5232136,0.5049678,0.50499195,0.5101231,0.51196325,0.53010386,0.48937005,0.44552216
Grey Tinamou26.mp3,Grey Tinamou_sound,1184.295578833351,3827.4122825411355,0.0006973237,0.043110967,-195.31284,105.82204,-42.301945,30.817032,-43.073814,5.313893,-27.271193,-0.85116786,-24.045624,-3.0475256,-20.120543,-14.513602,-11.621261,0.43782046,0.45686385,0.55933696,0.63843226,0.5232136,0.5049678,0.50499195,0.5101231,0.51196325,0.53010386,0.48937005,0.44552216
Grey Tinamou27.mp3,Grey Tinamou_sound,1184.295578833351,3827.4122825411355,0.0006973237,0.043110967,-195.31284,105.82204,-42.301945,30.817032,-43.073814,5.313893,-27.271193,-0.85116786,-24.045624,-3.0475256,-20.120543,-14.513602,-11.621261,0.43782046,0.45686385,0.55933696,0.63843226,0.5232136,0.5049678,0.50499195,0.5101231,0.51196325,0.53010386,0.48937005,0.44552216
Grey Tinamou28.mp3,Grey Tinamou_sound,1150.1567178143712,2538.9853915633735,0.19027682,0.14483394,-181.2125,77.80874,-32.72405,60.528965,-28.83253,11.302213,9.096073,15.063566,-14.631514,21.810352,-7.5591288,-6.7612433,7.191288,0.069489405,0.22678728,0.7118082,0.5909769,0.33090076,0.34538954,0.16461058,0.08059978,0.07385428,0.07007071,0.06831795,0.066343255
Grey Tinamou29.mp3,Grey Tinamou_sound,1131.2660751028807,3169.92025670427,0.00025652928,0.03904349,-222.61488,121.033806,-46.58624,8.690712,12.249407,12.800828,0.52274215,9.30954,-4.3394613,0.3477578,0.31273946,5.3403125,-2.4125645,0.58559275,0.541068,0.4911551,0.37455925,0.36564282,0.42299664,0.4797012,0.45698717,0.4622165,0.4738321,0.5468048,0.63379365
Grey Tinamou3.mp3,Grey Tinamou_sound,161.4175489211955,5388.85394736101,0.00069140294,0.049075574,-297.7911,94.02407,9.010444,26.765873,22.582909,29.678738,4.1801324,22.510786,-3.2314866,14.282276,-3.8433723,11.025708,-2.9113238,0.6680537,0.6622016,0.6541214,0.6588984,0.70481527,0.74036413,0.7357549,0.673589,0.64199376,0.674607,0.7393263,0.6833838
Grey Tinamou30.mp3,Grey Tinamou_sound,1131.2660751028807,3169.92025670427,0.00025652928,0.03904349,-222.61488,121.033806,-46.58624,8.690712,12.249407,12.800828,0.52274215,9.30954,-4.3394613,0.3477578,0.31273946,5.3403125,-2.4125645,0.58559275,0.541068,0.4911551,0.37455925,0.36564282,0.42299664,0.4797012,0.45698717,0.4622165,0.4738321,0.5468048,0.63379365
Grey Tinamou31.mp3,Grey Tinamou_sound,1131.2660751028807,3169.92025670427,0.00025652928,0.03904349,-222.61488,121.033806,-46.58624,8.690712,12.249407,12.800828,0.52274215,9.30954,-4.3394613,0.3477578,0.31273946,5.3403125,-2.4125645,0.58559275,0.541068,0.4911551,0.37455925,0.36564282,0.42299664,0.4797012,0.45698717,0.4622165,0.4738321,0.5468048,0.63379365
Grey Tinamou4.mp3,Grey Tinamou_sound,161.4175489211955,5388.85394736101,0.00069140294,0.049075574,-297.7911,94.02407,9.010444,26.765873,22.582909,29.678738,4.1801324,22.510786,-3.2314866,14.282276,-3.8433723,11.025708,-2.9113238,0.6680537,0.6622016,0.6541214,0.6588984,0.70481527,0.74036413,0.7357549,0.673589,0.64199376,0.674607,0.7393263,0.6833838
Grey Tinamou5.mp3,Grey Tinamou_sound,161.4175489211955,5388.85394736101,0.00069140294,0.049075574,-297.7911,94.02407,9.010444,26.765873,22.582909,29.678738,4.1801324,22.510786,-3.2314866,14.282276,-3.8433723,11.025708,-2.9113238,0.6680537,0.6622016,0.6541214,0.6588984,0.70481527,0.74036413,0.7357549,0.673589,0.64199376,0.674607,0.7393263,0.6833838
Grey Tinamou6.mp3,Grey Tinamou_sound,1249.2819145051992,3829.2632660850268,0.0010019253,0.0310239,-261.08575,98.52259,-27.397045,32.528538,-5.045605,16.102753,0.34025797,19.104828,-5.5857615,3.241531,-0.74468625,-0.7833885,0.5775212,0.53187907,0.5109694,0.46987712,0.6217595,0.5387055,0.5260817,0.4512678,0.42691946,0.46586114,0.5368803,0.49665788,0.46190482
Grey Tinamou7.mp3,Grey Tinamou_sound,1288.0888558384063,3403.6917395189607,0.00092561607,0.059277084,-271.71957,99.83167,-63.701218,-39.728672,-8.070481,-3.2137294,-1.6296986,0.65589875,-20.113674,-5.9590187,-20.541092,-7.107565,-1.7063937,0.35980067,0.2637805,0.2174154,0.39946824,0.44465387,0.46568438,0.4124516,0.30823326,0.28769144,0.26455393,0.28106046,0.36548433
Grey Tinamou8.mp3,Grey Tinamou_sound,100.8646418539326,3408.5927976411836,0.00036964696,0.13593154,-115.44997,89.86031,-67.38997,62.687164,-3.2339816,17.511614,-16.687479,32.98642,-12.417085,14.408997,-6.5056524,14.24611,-5.4875145,0.72218174,0.45097846,0.2530492,0.309904,0.32203594,0.2993887,0.32364926,0.35267073,0.36459148,0.3077883,0.2808103,0.59179276
Grey Tinamou9.mp3,Grey Tinamou_sound,100.8646418539326,3408.5927976411836,0.00036964696,0.13593154,-115.44997,89.86031,-67.38997,62.687164,-3.2339816,17.511614,-16.687479,32.98642,-12.417085,14.408997,-6.5056524,14.24611,-5.4875145,0.72218174,0.45097846,0.2530492,0.309904,0.32203594,0.2993887,0.32364926,0.35267073,0.36459148,0.3077883,0.2808103,0.59179276
Grey-headed Chachalaca10.mp3,Grey-headed Chachalaca_sound,2184.2981053116787,4865.081938686196,0.0018866948,0.09001426,-164.94878,70.49271,-35.84454,30.877792,-0.5928341,21.752808,3.702394,31.684856,-27.139015,35.069042,-14.592758,16.230534,-7.3841443,0.21285671,0.285379,0.30870748,0.5844995,0.44688553,0.20747365,0.19121349,0.2424361,0.26481274,0.33039218,0.2738769,0.17080578
Grey-headed Chachalaca11.mp3,Grey-headed Chachalaca_sound,2184.2981053116787,4865.081938686196,0.0018866948,0.09001426,-164.94878,70.49271,-35.84454,30.877792,-0.5928341,21.752808,3.702394,31.684856,-27.139015,35.069042,-14.592758,16.230534,-7.3841443,0.21285671,0.285379,0.30870748,0.5844995,0.44688553,0.20747365,0.19121349,0.2424361,0.26481274,0.33039218,0.2738769,0.17080578
Grey-headed Chachalaca12.mp3,Grey-headed Chachalaca_sound,1585.8002896976282,2238.0674421050244,0.0039694905,0.109038986,-196.59755,113.53833,-125.54831,22.491009,-21.203556,0.7803396,7.2659183,4.2644973,8.270077,3.7123811,4.254787,-4.104194,11.248124,0.4107496,0.3564252,0.2625299,0.38343567,0.3824609,0.33956093,0.41718727,0.53003466,0.35236102,0.2037266,0.20801213,0.35865518
Grey-headed Chachalaca13.mp3,Grey-headed Chachalaca_sound,2165.98481033904,4837.218310902702,0.031365454,0.027112303,-290.2787,79.627304,-54.25623,1.9753753,-8.133538,-10.792054,4.0024433,-5.9720316,-0.9611291,2.1220512,-11.376937,6.8437657,6.4333725,0.47095093,0.39599788,0.26378673,0.28598952,0.3977645,0.3699318,0.41475865,0.48642182,0.3428171,0.27606207,0.28334638,0.30711356
Grey-headed Chachalaca14.mp3,Grey-headed Chachalaca_sound,1611.118972746331,2456.6726123265366,0.0008819303,0.079414405,-263.05304,92.234955,-105.17184,-17.154299,-8.975992,-3.9370518,12.553586,-2.7450366,-11.864373,0.5875227,-0.83055305,0.33126986,0.1929346,0.28076243,0.32439476,0.31750596,0.27392116,0.20086768,0.19698559,0.25009233,0.33530724,0.28214398,0.3668242,0.31821913,0.24431463
Grey-headed Chachalaca15.mp3,Grey-headed Chachalaca_sound,1795.2383700284088,2838.3157527476474,0.00067473523,0.08063038,-165.977,135.37706,-74.17718,28.290453,-40.702442,-3.958469,-4.778333,-2.948591,-10.669551,-2.4855816,-7.1383715,9.702711,-7.477011,0.4125888,0.4287294,0.48548618,0.48400876,0.43429774,0.4652908,0.52111584,0.5348944,0.52301425,0.58130664,0.5258841,0.41030914
Grey-headed Chachalaca16.mp3,Grey-headed Chachalaca_sound,1643.877467105263,2431.4781637274514,0.00015702925,0.10562384,-184.34837,95.76331,-120.26035,13.448349,-31.20309,8.091244,9.250917,3.7887602,-1.5844815,-6.239571,-3.76647,3.515452,6.287208,0.39943168,0.41209853,0.26863295,0.26622683,0.36816648,0.30621386,0.28979194,0.51475245,0.4529677,0.24202283,0.11132328,0.17405279
Grey-headed Chachalaca17.mp3,Grey-headed Chachalaca_sound,1831.2337239583333,1509.6490033111875,0.004433859,0.10862015,-244.14885,7.9865117,-151.78787,-12.032454,-17.188366,43.197014,2.4244192,3.893731,2.6713295,17.510427,9.45367,12.327196,18.247755,0.23415105,0.38397205,0.35400933,0.27828148,0.30076018,0.36715415,0.43886775,0.35546035,0.39245987,0.4563081,0.41885746,0.22263387
Grey-headed Chachalaca18.mp3,Grey-headed Chachalaca_sound,1831.2337239583333,1509.6490033111875,0.004433859,0.10862015,-244.14885,7.9865117,-151.78787,-12.032454,-17.188366,43.197014,2.4244192,3.893731,2.6713295,17.510427,9.45367,12.327196,18.247755,0.23415105,0.38397205,0.35400933,0.27828148,0.30076018,0.36715415,0.43886775,0.35546035,0.39245987,0.4563081,0.41885746,0.22263387
Grey-headed Chachalaca19.mp3,Grey-headed Chachalaca_sound,105.61348460513322,2556.2639269195524,0.000121960125,0.036965024,-241.9452,122.97597,-81.9553,23.124056,-14.374063,-11.261887,28.63268,-9.972976,2.3983302,7.38906,-11.3898,8.106327,-1.6438566,0.40616873,0.5486855,0.49698523,0.46295145,0.45536518,0.4506701,0.47200823,0.48473787,0.44496247,0.48150942,0.4082077,0.30700356
Grey-headed Chachalaca2.mp3,Grey-headed Chachalaca_sound,1832.0698341462949,4416.647353716522,0.010663281,0.028944405,-330.66443,99.605865,-86.448944,-31.835747,-18.805143,-35.465538,-12.633145,-17.644476,-18.065228,-13.619841,-0.6138597,-6.5700703,0.71085495,0.29720992,0.32970664,0.34055156,0.32823253,0.36667112,0.41848847,0.4722127,0.4644,0.4078691,0.46336454,0.5043878,0.3683444
Grey-headed Chachalaca20.mp3,Grey-headed Chachalaca_sound,470.080566196554,3974.957692439047,0.0021129653,0.018697878,-338.11295,50.52947,-115.6386,-15.580322,-60.77817,-23.69755,-58.687954,-8.013782,-34.793694,-7.4361706,-19.668755,-3.7554953,0.2873109,0.5257912,0.5118526,0.5164637,0.46149024,0.43021643,0.43871117,0.45461652,0.4395872,0.4427067,0.4616606,0.502002,0.5551312
Grey-headed Chachalaca21.mp3,Grey-headed Chachalaca_sound,1737.309577587855,3011.1827768001344,0.00012437778,0.08384529,-181.1984,94.31885,-82.26722,37.12445,-15.575442,28.292114,13.712454,3.6488607,-9.298655,-16.837654,-6.401633,-2.0357916,-14.558347,0.4277925,0.404385,0.29206792,0.284803,0.28008455,0.31566226,0.37545952,0.48892534,0.45331335,0.3573835,0.23005675,0.3013512
Grey-headed Chachalaca22.mp3,Grey-headed Chachalaca_sound,1737.309577587855,3011.1827768001344,0.00012437778,0.08384529,-181.1984,94.31885,-82.26722,37.12445,-15.575442,28.292114,13.712454,3.6488607,-9.298655,-16.837654,-6.401633,-2.0357916,-14.558347,0.4277925,0.404385,0.29206792,0.284803,0.28008455,0.31566226,0.37545952,0.48892534,0.45331335,0.3573835,0.23005675,0.3013512
Grey-headed Chachalaca23.mp3,Grey-headed Chachalaca_sound,1737.309577587855,3011.1827768001344,0.00012437778,0.08384529,-181.1984,94.31885,-82.26722,37.12445,-15.575442,28.292114,13.712454,3.6488607,-9.298655,-16.837654,-6.401633,-2.0357916,-14.558347,0.4277925,0.404385,0.29206792,0.284803,0.28008455,0.31566226,0.37545952,0.48892534,0.45331335,0.3573835,0.23005675,0.3013512
Grey-headed Chachalaca24.mp3,Grey-headed Chachalaca_sound,1697.0277777777776,3129.191960314345,5.3993597e-05,0.08981995,-195.19215,73.710045,-121.19904,34.424294,-33.78949,36.011932,7.164764,31.006296,0.5311492,7.2579236,8.647024,8.469633,17.361399,0.3100828,0.35090733,0.34368172,0.32552326,0.29357246,0.35477167,0.34370813,0.345177,0.44998696,0.41956964,0.30875215,0.2359453
Grey-headed Chachalaca25.mp3,Grey-headed Chachalaca_sound,102.93946352502664,2309.7784351466494,2.7341466e-05,0.059463527,-292.2118,126.294785,-12.499862,13.305211,14.164291,19.75051,17.79574,-0.21623851,13.029388,4.589632,4.987184,14.295218,0.5296903,0.576349,0.6285169,0.66780984,0.66343564,0.65900415,0.6653899,0.6835916,0.7022533,0.66423357,0.58273184,0.5087169,0.5055456
Grey-headed Chachalaca26.mp3,Grey-headed Chachalaca_sound,102.93946352502664,2309.7784351466494,2.7341466e-05,0.059463527,-292.2118,126.294785,-12.499862,13.305211,14.164291,19.75051,17.79574,-0.21623851,13.029388,4.589632,4.987184,14.295218,0.5296903,0.576349,0.6285169,0.66780984,0.66343564,0.65900415,0.6653899,0.6835916,0.7022533,0.66423357,0.58273184,0.5087169,0.5055456
Grey-headed Chachalaca27.mp3,Grey-headed Chachalaca_sound,1019.7716831583198,3665.5850379428352,0.0007802627,0.016409965,-293.31482,120.57521,-53.059307,37.209892,-33.251118,18.373425,-16.617144,15.75563,-16.700613,17.14378,-13.922691,4.9112167,1.3152059,0.4655021,0.4891501,0.55764467,0.64331806,0.6444102,0.5371162,0.44463703,0.4526413,0.45719478,0.4790353,0.47009817,0.452003
Grey-headed Chachalaca28.mp3,Grey-headed Chachalaca_sound,2816.0283315844704,3408.136723583767,0.002410961,0.034484476,-332.42188,52.14754,-39.281822,39.87356,-0.12342132,14.844913,10.1856575,2.042238,5.9746323,7.8604403,-8.233741,18.664824,-1.7944905,0.21732011,0.22308198,0.24486794,0.22625834,0.2109546,0.22410855,0.22255115,0.273424,0.48136327,0.72559977,0.39035714,0.24865398
Grey-headed Chachalaca29.mp3,Grey-headed Chachalaca_sound,1518.3131720430106,4079.3012644261917,0.012987478,0.05633961,-195.03732,101.62103,-53.932205,-2.4556153,-17.3524,-9.507855,12.890453,5.0552096,2.0212512,16.858356,7.822935,3.072389,0.51591986,0.4908861,0.43337697,0.42173848,0.48674563,0.4487066,0.40486884,0.52922994,0.5798792,0.5861294,0.56023306,0.5335387,0.5248729
